tree,shoot,leaf,pb.gall,pb.abort,phyllo,roll,sp4,sp5,mid.holes,excentric,spot,chomp,edge,stem.gall,tip.chew,tier,round.petiole.gall,edge.miner,tip.miner,lacy,edge.pinch
N1.16,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
N1.16,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
N1.16,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
N1.16,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,14,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
N1.16,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.16,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
N2.11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
N2.11,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
N2.11,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
N2.11,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
N2.11,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,5,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
N2.11,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
N2.11,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N2.11,8,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N2.11,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,11,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
N2.11,11,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,11,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,11,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
N2.11,11,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
N2.11,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.11,15,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
N2.11,15,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
N2.11,15,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
N2.11,15,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
N2.11,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.02,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N3.02,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
N3.02,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.02,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.02,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.02,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N3.02,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.02,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.02,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.02,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.02,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.02,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.02,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
N3.02,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.02,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.02,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.02,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.02,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.02,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.02,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.02,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.02,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.02,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.02,5,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
N3.02,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.02,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.02,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.02,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.02,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.02,6,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N3.02,6,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
N3.02,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.02,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.02,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.02,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.02,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.02,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.02,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.02,8,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
N3.02,8,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N3.02,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.02,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.02,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.02,9,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
N3.02,9,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N3.02,9,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
N3.02,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.02,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.02,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.02,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.02,10,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
N3.02,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.02,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.02,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N3.02,11,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N3.02,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.02,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.02,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.02,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.02,12,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
N3.02,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.02,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.02,12,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.02,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.02,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.02,13,2,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0
N3.02,13,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
N3.02,13,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
N3.02,13,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N3.02,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.02,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.02,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.02,14,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
N3.02,14,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
N3.02,14,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
N3.02,14,7,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0
N3.02,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N3.02,15,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N3.02,15,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N3.02,15,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N1.28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.28,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.28,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.28,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.28,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.28,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.28,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.28,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.28,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.28,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.28,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.28,3,1,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,0
N1.28,3,2,0,0,0,0,0,0,1,1,0,0,6,0,2,0,0,0,0,0,0
N1.28,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
N1.28,3,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
N1.28,3,5,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0
N1.28,3,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
N1.28,3,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
N1.28,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.28,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.28,3,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
N1.28,3,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
N1.28,4,1,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0
N1.28,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
N1.28,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
N1.28,4,4,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
N1.28,4,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
N1.28,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.28,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.28,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.28,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.28,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.28,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.28,6,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
N1.28,6,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
N1.28,6,4,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
N1.28,6,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N1.28,7,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
N1.28,7,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
N1.28,7,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
N1.28,7,4,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
N1.28,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.28,8,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
N1.28,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.28,8,3,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
N1.28,8,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
N1.28,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.28,9,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
N1.28,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.28,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.28,10,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
N1.28,10,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
N1.28,10,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
N1.28,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.28,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.28,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.28,11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
N1.28,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.28,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.28,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.28,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.28,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N1.28,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.28,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.28,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.28,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.28,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.28,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.28,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.28,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.28,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.28,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.28,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.28,14,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.28,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.28,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.28,14,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
N1.28,14,7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
N1.28,15,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
N1.28,15,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
N1.28,15,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
N1.28,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.28,15,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.35,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
N2.35,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N2.35,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
N2.35,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.35,1,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
N2.35,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N2.35,2,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
N2.35,2,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
N2.35,2,4,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
N2.35,2,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
